"student_id","XB","NJ","XSM","ZYM","YX","ZY","BJ"
"pjxyqxbk603","男","2021级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2114012"
"pjxyqxbk604","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005019"
"pjxyqxbk606","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014012"
"pjxyqxbk609","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk610","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbk611","男","2020级","通信工程学院","空间信息与数字技术","通信工程学院","空间信息与数字技术","2001041"
"pjxyqxbk613","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk614","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk615","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016021"
"pjxyqxbk621","女","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001051"
"pjxyqxbk625","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002013"
"pjxyqxbk626","女","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001051"
"pjxyqxbk627","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014012"
"pjxyqxbk629","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001017"
"pjxyqxbk630","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk631","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005051"
"pjxyqxbk632","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk633","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016029"
"pjxyqxbk634","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001011"
"pjxyqxbk637","女","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk640","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014012"
"pjxyqxbk642","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002013"
"pjxyqxbk643","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014013"
"pjxyqxbk644","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk647","男","2020级","通信工程学院","空间信息与数字技术","通信工程学院","空间信息与数字技术","2001041"
"pjxyqxbk649","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
"pjxyqxbk655","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002013"
"pjxyqxbk656","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001017"
"pjxyqxbk657","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001015"
"pjxyqxbk661","男","2020级","物理学院","电波传播与天线","物理学院","电波传播与天线","2005061"
"pjxyqxbk662","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002013"
"pjxyqxbk663","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002013"
"pjxyqxbk665","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbk667","男","2020级","物理学院","电波传播与天线","物理学院","电波传播与天线","2005061"
"pjxyqxbk669","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005011"
"pjxyqxbk674","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005011"
"pjxyqxbk676","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002013"
"pjxyqxbk677","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002013"
"pjxyqxbk679","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001011"
"pjxyqxbk680","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
"pjxyqxbk681","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbk682","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbk683","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk684","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbk685","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002013"
"pjxyqxbk686","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbk695","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001012"
"pjxyqxbk697","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbk700","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005011"
"pjxyqxbk703","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005011"
"pjxyqxbk705","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk706","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002013"
"pjxyqxbk710","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk713","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001015"
"pjxyqxbk715","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk717","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001051"
"pjxyqxbk718","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005051"
"pjxyqxbk720","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005019"
"pjxyqxbk722","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005019"
"pjxyqxbk723","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016021"
"pjxyqxbk728","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001011"
"pjxyqxbk731","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbk732","男","2020级","光电工程学院","光电信息科学与工程","光电工程学院","光电信息科学与工程","2005031"
"pjxyqxbk733","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005011"
"pjxyqxbk737","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk742","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk743","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk745","男","2020级","空间科学与技术学院","飞行器设计与工程","空间科学与技术学院","飞行器设计与工程","2016031"
"pjxyqxbk746","男","2020级","空间科学与技术学院","探测制导与控制技术","空间科学与技术学院","探测制导与控制技术","2016011"
"pjxyqxbk748","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001011"
"pjxyqxbk751","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002013"
"pjxyqxbk753","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbk755","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014012"
"pjxyqxbk757","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001051"
"pjxyqxbk759","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbk760","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbk764","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001015"
"pjxyqxbk765","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014013"
"pjxyqxbk767","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005011"
"pjxyqxbk772","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
